,ltable_id,rtable_id,label,l_entity,r_entity
3369,372,3034,0,"{'title': 'readiris pro 11 corporate edition', 'manufacturer': 'iris inc.', 'price': 399.99, 'category': 'Software', 'subcategory': 'OCR Software', 'platform': 'Windows', 'edition': 'Corporate Edition', 'type': 'Desktop OCR', 'modelno': 'IRISRP11CE'}","{'title': 'quickbooks pro 2007 win', 'manufacturer': '', 'price': 192.26, 'category': 'Finance & Accounting Software', 'subcategory': 'Accounting & Finance', 'platform': 'Windows', 'edition': 'Pro', 'type': 'Download', 'modelno': 'QBP2007WIN'}"
3370,556,3037,0,"{'title': 'instant immersion italian deluxe 2.0', 'manufacturer': 'topics entertainment', 'price': 49.99, 'category': 'Language Learning', 'subcategory': 'Italian', 'platform': 'Software', 'edition': 'Deluxe', 'type': 'Language Learning Software', 'modelno': '2.0'}","{'title': 'csi : crime scene investigation', 'manufacturer': '', 'price': 10.95, 'category': 'Games', 'subcategory': 'Adventure', 'platform': 'Xbox', 'edition': 'Limited', 'type': 'Video Game', 'modelno': 'CSI002'}"
3371,831,2057,0,"{'title': 'rainbow fish and the whale ( win/mac )', 'manufacturer': 'global-software-publishing', 'price': 9.99, 'category': ""Children's Books"", 'subcategory': 'Picture Books', 'platform': 'Windows, Mac', 'edition': 'First Edition', 'type': 'Hardcover', 'modelno': 'A9839M2H'}","{'title': 'encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep', 'manufacturer': '', 'price': 17.97, 'category': 'Education', 'subcategory': 'Learning Aids', 'platform': 'Software', 'edition': '7th Edition', 'type': 'Software', 'modelno': '10118'}"
3372,124,456,0,"{'title': 'tlc dr. seuss reading learning system 2008', 'manufacturer': 'encore', 'price': 19.99, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'RSLS-008'}","{'title': 'encore inc print shop 22 pro publisher deluxe', 'manufacturer': '', 'price': 85.07, 'category': 'Design & Publishing Software', 'subcategory': 'Desktop Publishing', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'PS22PBDELUXE'}"
3373,917,2421,0,"{'title': 'elementary advantage 2008', 'manufacturer': 'encore software', 'price': '', 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'EA2008'}","{'title': 'punch software 17100 punch ! super home suite', 'manufacturer': 'punch software', 'price': 45.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Premium', 'type': 'Desktop Software', 'modelno': '17.10.0'}"
3374,903,989,1,"{'title': 'mavis beacon teaches typing 17 standard', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Education', 'subcategory': 'Typing Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'MBT17S'}","{'title': 'broderbund mavis beacon teaches typing standard17', 'manufacturer': '', 'price': 22.99, 'category': 'Education', 'subcategory': 'Typing Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'MBTST17'}"
3375,510,2936,0,"{'title': 'reader rabbit learning system 1st grade', 'manufacturer': 'encore software', 'price': 29.99, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Base Edition', 'type': 'Software', 'modelno': 'RR1S'}","{'title': 'punch software 17100 punch ! super home suite', 'manufacturer': 'punch software', 'price': 45.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Premium', 'type': 'Desktop Software', 'modelno': '17.10.0'}"
3376,372,2884,0,"{'title': 'readiris pro 11 corporate edition', 'manufacturer': 'iris inc.', 'price': 399.99, 'category': 'Software', 'subcategory': 'OCR Software', 'platform': 'Windows', 'edition': 'Corporate Edition', 'type': 'Desktop Software', 'modelno': 'IR-RDP11-CE'}","{'title': 'essential business tools 2.0', 'manufacturer': '', 'price': 9.95, 'category': 'Business', 'subcategory': 'Career Skills', 'platform': 'Website', 'edition': '2nd Edition', 'type': 'Book', 'modelno': ''}"
3377,532,3034,0,"{'title': 'quickbooks pro 2007 for mac ( mac )', 'manufacturer': 'intuit', 'price': 199.95, 'category': 'Finance & Accounting Software', 'subcategory': 'Accounting Software', 'platform': 'Mac', 'edition': 'Pro', 'type': 'Accounting', 'modelno': '2007'}","{'title': 'quickbooks pro 2007 win', 'manufacturer': '', 'price': 192.26, 'category': '', 'subcategory': '', 'platform': 'Windows', 'edition': 'Pro', 'type': 'Accounting Software', 'modelno': ''}"
3378,121,998,0,"{'title': 'microsoft licenses exch . srvr extrn conn sa eng ( 39400416 )', 'manufacturer': 'microsoft licenses', 'price': 42166.22, 'category': 'Software', 'subcategory': 'Server & Networking', 'platform': 'Windows', 'edition': 'Enterprise', 'type': 'Server', 'modelno': '39400416'}","{'title': 'microsoft word 2004', 'manufacturer': '', 'price': 209.99, 'category': 'Productivity Software', 'subcategory': 'Word Processing', 'platform': 'Mac', 'edition': 'Student', 'type': 'Software', 'modelno': '16.0'}"
3379,532,2280,0,"{'title': 'quickbooks pro 2007 for mac ( mac )', 'manufacturer': 'intuit', 'price': 199.95, 'category': 'Finance', 'subcategory': 'Accounting Software', 'platform': 'Mac', 'edition': 'Pro', 'type': 'Software', 'modelno': '2007'}","{'title': 'encore software 10450 encore high school advantage v. 2007 complete product training/wbt 1 user complete product standard pc', 'manufacturer': '', 'price': 25.97, 'category': 'Education', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Complete Product Training', 'type': 'Web-Based Training', 'modelno': '10450'}"
3380,88,2273,0,"{'title': 'total training for adobe creative suite 3 : design premium bundle', 'manufacturer': 'total training', 'price': 299.99, 'category': 'Software', 'subcategory': 'Design & Multimedia', 'platform': 'Mac', 'edition': 'Premium Bundle', 'type': 'Upgrade', 'modelno': 'CS3'}","{'title': 'punch software 35100 punch ! professional home design suite ( small box )', 'manufacturer': 'punch software', 'price': 62.99, 'category': 'Home Design', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Small Box', 'type': 'Design', 'modelno': 'PHS-SMBX'}"
3381,1336,2143,0,"{'title': 'delorme topo usa mapping software 6.0 east region', 'manufacturer': 'delorme', 'price': 49.95, 'category': 'Software', 'subcategory': 'Mapping', 'platform': 'Windows', 'edition': '6.0', 'type': 'Topo', 'modelno': 'USA-EAST'}","{'title': 'instant immersion translator deluxe 2.0', 'manufacturer': '', 'price': 22.9, 'category': 'Language Learning', 'subcategory': 'Translation', 'platform': 'iOS', 'edition': 'Premium', 'type': 'App', 'modelno': 'IMTD2-PLUS'}"
3382,557,1032,0,"{'title': 'adobe creative suite cs3 production premium', 'manufacturer': 'adobe', 'price': 1699.0, 'category': 'Software', 'subcategory': 'Creative Suites', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Production', 'modelno': 'CS3'}","{'title': 'punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc', 'manufacturer': '', 'price': 45.97, 'category': 'Architecture', 'subcategory': 'Home Design', 'platform': 'Windows', 'edition': 'Complete Product', 'type': 'Software', 'modelno': '38100'}"
3383,839,2607,1,"{'title': 'adobe photoshop cs3 extended', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Extended', 'type': 'Full Version', 'modelno': 'CS3'}","{'title': 'adobe photoshop cs3 extended software full version for windows', 'manufacturer': '', 'price': 969.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Extended', 'type': 'Full Version', 'modelno': 'CS3'}"
3384,441,2392,0,"{'title': 'sony acid music studio', 'manufacturer': 'sony-pictures-digital-entertainment', 'price': 69.99, 'category': 'Software', 'subcategory': 'Music Production', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'DAW', 'modelno': 'ACIDMSWIN'}","{'title': 'steinberg cubase 4 software educational discount music production software', 'manufacturer': '', 'price': 349.95, 'category': 'Educational Software', 'subcategory': 'Music Production', 'platform': 'Windows', 'edition': 'Educational Discount', 'type': 'Software', 'modelno': 'Cubase 4'}"
3385,819,2153,0,"{'title': 'mavis beacon 17 standard', 'manufacturer': 'encore software', 'price': 19.95, 'category': 'Education', 'subcategory': 'Typing Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '10076'}","{'title': 'mavis beacon teaches typing v17 deluxe pc/mac', 'manufacturer': '', 'price': 29.9, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'PC & Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'MBT17D'}"
3386,779,2280,0,"{'title': '3d home architect landscape v. 8 by encore software', 'manufacturer': 'encore software', 'price': 39.99, 'category': '3D Modeling', 'subcategory': 'Landscape Design', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '8.0'}","{'title': 'encore software 10450 encore high school advantage v. 2007 complete product training/wbt 1 user complete product standard pc', 'manufacturer': '', 'price': 25.97, 'category': 'Education', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Complete Product Training', 'type': 'Web-Based Training', 'modelno': '10450'}"
3387,808,1450,0,"{'title': '3d home architect landscape designer v8', 'manufacturer': 'encore software', 'price': 29.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Design Software', 'modelno': 'v8'}","{'title': 'freeverse software 4012 3d bridge deluxe ( retail box ) for mac', 'manufacturer': 'freeverse software', 'price': 18.99, 'category': 'Games', 'subcategory': 'Simulation', 'platform': 'Mac', 'edition': 'Retail', 'type': 'Software', 'modelno': 'FV0002'}"
3388,793,769,0,"{'title': 'hoyle south beach solitaire', 'manufacturer': 'encore', 'price': 9.99, 'category': 'Games', 'subcategory': 'Card Games', 'platform': 'PC', 'edition': 'Standard', 'type': 'Digital Download', 'modelno': 'HD00123'}","{'title': 'encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp', 'manufacturer': '', 'price': 18.97, 'category': 'Educational', 'subcategory': 'Brain Training', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '11252'}"
3389,124,2232,0,"{'title': 'tlc dr. seuss reading learning system 2008', 'manufacturer': 'encore', 'price': 19.99, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'PC', 'edition': '2008', 'type': 'Learning System', 'modelno': 'DRSEUSS'}","{'title': 'individual software prm-xw3 professor teaches excel & word', 'manufacturer': 'individual software', 'price': 24.99, 'category': 'Software', 'subcategory': 'Productivity', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Digital Download', 'modelno': 'XW3'}"
3390,441,1086,0,"{'title': 'sony acid music studio', 'manufacturer': 'sony-pictures-digital-entertainment', 'price': 69.99, 'category': 'Software', 'subcategory': 'Music Production', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'DAW', 'modelno': 'ACIDMSWIN'}","{'title': 'sony media software acid pro 6 software music production software', 'manufacturer': 'sony-pictures-digital-entertainment', 'price': 299.95, 'category': 'Music Production', 'subcategory': 'DAWs', 'platform': 'Windows', 'edition': 'Upgrade', 'type': 'Software', 'modelno': 'ACIDPRO6'}"
3391,812,845,0,"{'title': 'extensis smartscale 1-user pxe-11433 )', 'manufacturer': 'extensis corporation', 'price': '', 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': 'Mac & Windows', 'edition': 'Standard', 'type': 'Scaling Software', 'modelno': '1-user PXE-11433'}","{'title': 'topics entertainment instant immersion italian 2.0', 'manufacturer': '', 'price': 17.55, 'category': 'Language Learning', 'subcategory': 'Languages', 'platform': 'Android', 'edition': '2.0', 'type': 'App', 'modelno': ''}"
3392,425,1690,0,"{'title': 'hoyle card games 2007', 'manufacturer': 'encore software', 'price': 29.99, 'category': 'Card Games', 'subcategory': 'Simulation', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Game', 'modelno': 'HS2007'}","{'title': 'hoyle solitaire', 'manufacturer': '', 'price': 9.99, 'category': 'Games', 'subcategory': 'Card', 'platform': 'PC', 'edition': 'Standard', 'type': 'Software', 'modelno': 'HSOL'}"
3393,1029,2564,0,"{'title': 'westward', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Games', 'subcategory': 'Adventure', 'platform': 'PC', 'edition': 'Standard', 'type': 'Digital', 'modelno': 'ENC-001'}","{'title': 'encore software 11253 brain food games : cranium collection 2006 sb cs by encore', 'manufacturer': '', 'price': 17.97, 'category': 'Educational', 'subcategory': 'Brain Training', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '11253'}"
3394,1117,1431,1,"{'title': 'dk rainbow fish most beautiful fish in the ocean', 'manufacturer': 'encore', 'price': 9.99, 'category': 'Educational Software', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'A5992JCH'}","{'title': 'encore software a5992jch dk rainbow fish most beautiful fish in the ocean win 95 98 me xp', 'manufacturer': '', 'price': 9.08, 'category': 'Educational Software', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'A5992JCH'}"
3395,1029,2936,0,"{'title': 'westward', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Games', 'subcategory': 'Adventure', 'platform': 'PC', 'edition': 'Standard', 'type': 'Digital', 'modelno': 'ENC-001'}","{'title': 'punch software 17100 punch ! super home suite', 'manufacturer': 'punch software', 'price': 45.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Premium', 'type': 'Desktop Software', 'modelno': '17.10.0'}"
3396,297,500,0,"{'title': 'superstart ! science arcade', 'manufacturer': 'selectsoft publishing', 'price': 24.95, 'category': 'Educational', 'subcategory': 'Science', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'SSARCADE-WIN-STD'}","{'title': 'viva media llc learn to play chess with fritz & chesster', 'manufacturer': '', 'price': 26.14, 'category': 'Education', 'subcategory': 'Learning & Education', 'platform': '', 'edition': '', 'type': 'Software', 'modelno': ''}"
3397,372,3016,0,"{'title': 'readiris pro 11 corporate edition', 'manufacturer': 'iris inc.', 'price': 399.99, 'category': 'Document Scanning', 'subcategory': 'OCR Software', 'platform': 'Windows', 'edition': 'Corporate Edition', 'type': 'Software', 'modelno': '11.0'}","{'title': 'instant immers italian dlux 2 .', 'manufacturer': '', 'price': 36.11, 'category': 'Language Learning', 'subcategory': 'Italian', 'platform': 'Software', 'edition': '2nd Edition', 'type': 'Language Learning Software', 'modelno': 'ITIT-202'}"
3398,1282,1927,0,"{'title': 'adobe after effects cs3', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Video Editing', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop', 'modelno': 'CS3'}","{'title': '38039295dm adobe flash cs3 professional v. 9 media tlp tlp nonprofit dvd mac', 'manufacturer': '', 'price': 18.88, 'category': 'Software', 'subcategory': 'Design & Photo', 'platform': 'Mac', 'edition': 'Professional', 'type': 'CS3', 'modelno': '38039295dm'}"
3399,1038,2339,1,"{'title': 'printmaster 17 gold by encore software', 'manufacturer': 'encore software', 'price': 30.66, 'category': 'Design & Printing Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Gold Edition', 'type': 'Software', 'modelno': '17'}","{'title': 'encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc', 'manufacturer': '', 'price': 17.97, 'category': 'Software', 'subcategory': 'Design & Graphics', 'platform': 'Windows', 'edition': 'Gold', 'type': 'Software', 'modelno': '17.0'}"
