,id,title,category,brand,modelno,price,query,category_predict,brand_predict
1487,1554,dymo black embossing tape 3-pack,stationery & office machinery,dymo,1741670,6.82,"{'title': 'dymo black embossing tape 3-pack', 'category': 'stationery & office machinery', 'brand': 'dymo', 'modelno': '1741670', 'price': 6.82}","['stationery & office machinery', 'mp3 accessories', 'accessories apparel', 'handbags', 'soi items - grocery hba pets']","['dymo', 'itw dymon', 'sharpie', 'dp video', 'generic']"
1667,1783,hoyle mahjongg pc mac,software,encore,21661,10.88,"{'title': 'hoyle mahjongg pc mac', 'category': 'software', 'brand': 'encore', 'modelno': '21661', 'price': 10.88}","['mice', 'stationery & office machinery', 'toys - games', 'mp3', 'software']","['pyle', 'viore', 'encore', 'encore software', 'bravo']"
253,255,iogear miniview extreme multimedia kvm and peripheral sharing switch,networking,iogear,gcs1734,85.0,"{'title': 'iogear miniview extreme multimedia kvm and peripheral sharing switch', 'category': 'networking', 'brand': 'iogear', 'modelno': 'gcs1734', 'price': 85.0}","['networking', 'computers', 'hard drives', 'electronics - general', 'software']","['iogear', 'netgear', 'iomega', 'micronet', 'connectpro']"
765,793,vantec 3.5 ide to usb 2.0 nexstar 3 hard drive enclosure onyx black,electronics - general,,nst-360u2-bk,30.23,"{'title': 'vantec 3.5 ide to usb 2.0 nexstar 3 hard drive enclosure onyx black', 'category': 'electronics - general', 'modelno': 'nst-360u2-bk', 'price': 30.23}","['automotive - general', 'mice', 'photography - general', 'television', 'electronics - general']","['grandtec', 'wintec', 'vantec', 'vtech', 'actiontec']"
790,820,asus engt430 dc geforce gt430 1gb ddr3 graphics card,electronics - general,,engt430 dc s/di/1gd3,84.88,"{'title': 'asus engt430 dc geforce gt430 1gb ddr3 graphics card', 'category': 'electronics - general', 'modelno': 'engt430 dc s/di/1gd3', 'price': 84.88}","['desktop computers', 'laptop computers', 'monitors', 'electronics - general', 'computers']","['asus', 'msi', 'amd', 'lenovo', 'acer']"
1387,1451,logitech 920-003198 mk100 classic desktop usb ps 2 compact design,electronics - general,,920-003198,17.88,"{'title': 'logitech 920-003198 mk100 classic desktop usb ps 2 compact design', 'category': 'electronics - general', 'modelno': '920-003198', 'price': 17.88}","['desktop computers', 'electronics - general', 'mice', 'monitors', 'computers']","['razer', 'lenovo', 'general electric', 'logitech', 'ge']"
2339,2472,da-lite da-glas self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27915,7443.99,"{'title': 'da-lite da-glas self trimming rear projection screen - 96 x 120 av format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27915', 'price': 7443.99}","['photography - general', 'memory', 'electronics - general', 'automotive - general', 'computers']","['da-lite', 'case logic', 'draper', 'amd', 'roocase']"
88,89,targus 15.6 a7 slipcase orange,electronics - general,targus,tss10805us,29.99,"{'title': 'targus 15.6 a7 slipcase orange', 'category': 'electronics - general', 'brand': 'targus', 'modelno': 'tss10805us', 'price': 29.99}","['hard drives', 'electronics - general', 'computers', 'software', 'memory']","['roocase', 'targus', 'maccase', 'case logic', 'archos']"
1494,1561,bic reaction mechanical pencil 0.5 mm black 1-dozen,stationery & office machinery,bic,mcpf11-blk,18.86,"{'title': 'bic reaction mechanical pencil 0.5 mm black 1-dozen', 'category': 'stationery & office machinery', 'brand': 'bic', 'modelno': 'mcpf11-blk', 'price': 18.86}","['computers', 'soi items - grocery hba pets', 'printers', 'electronics - general', 'stationery & office machinery']","['post-it', 'generic', 'bic', 'scotch', 'simplism']"
1900,2030,energizer er-p240 cordless phone battery,computers,energizer,,11.88,"{'title': 'energizer er-p240 cordless phone battery', 'category': 'computers', 'brand': 'energizer', 'price': 11.88}","['mp3', 'memory', 'software', 'computers', 'desktop computers']","['microsoft', 'energizer', 'vivitar', 'ergotron', 'genius']"
2331,2464,philips 10-outlet 2500j surge protector,,philips,spp4101b/17,0.0,"{'title': 'philips 10-outlet 2500j surge protector', 'brand': 'philips', 'modelno': 'spp4101b/17', 'price': 0.0}","['electronics - general', 'computers', 'automotive - general', 'monitors', 'tv accessories']","['da-lite', 'vantec', 'philips', 'general electric', 'draper']"
2163,2293,canon powershot sx130-is black 12.1 mp digital camera w 12x optical zoom 3.0 lcd display w 50 bonus prints,digital cameras,canon,sx130,191.99,"{'title': 'canon powershot sx130-is black 12.1 mp digital camera w 12x optical zoom 3.0 lcd display w 50 bonus prints', 'category': 'digital cameras', 'brand': 'canon', 'modelno': 'sx130', 'price': 191.99}","['usb drives', 'printers', 'photography - general', 'digital cameras', 'film cameras']","['canon', 'nikon', 'polaroid', 'digipower', 'kodak']"
1196,1246,i-tec ipad anti-glare screen protector,mp3 accessories,,t6020,17.88,"{'title': 'i-tec ipad anti-glare screen protector', 'category': 'mp3 accessories', 'modelno': 't6020', 'price': 17.88}","['usb drives', 'mp3 accessories', 'ipod', 'portable audio', 'mp3']","['i/omagic corporation', 'ihome', 'ematic', 'simplism', 'i-tec electronics']"
276,278,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,"{'title': 'da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '89939', 'price': 2595.0}","['automotive - general', 'computers', 'memory', 'electronics - general', 'photography - general']","['amd', 'roocase', 'case logic', 'da-lite', 'draper']"
1599,1672,hp notebook sleeve black red,electronics - general,hp,hp vz346aa,19.0,"{'title': 'hp notebook sleeve black red', 'category': 'electronics - general', 'brand': 'hp', 'modelno': 'hp vz346aa', 'price': 19.0}","['computers', 'printers', 'electronics - general', 'stationery & office machinery', 'handbags']","['eveready', 'hp', 'pny', 'sharpie', 'ibm']"
505,520,draper glass beaded salara series m manual screen - 7 diagonal ntsc format,electronics - general,draper,137020,340.99,"{'title': 'draper glass beaded salara series m manual screen - 7 diagonal ntsc format', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '137020', 'price': 340.99}","['automotive - general', 'electronics - general', 'monitors', 'television', 'computers']","['victor', 'draper', 'gemini', 'da-lite', 'generic']"
43,44,draper m1300 access series v electric screen - hdtv 119 diagonal,electronics - general,draper,102300,2107.95,"{'title': 'draper m1300 access series v electric screen - hdtv 119 diagonal', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '102300', 'price': 2107.95}","['automotive - general', 'printers', 'electronics - general', 'monitors', 'computers']","['ibm', 'genuine phillips', 'da-lite', 'victor', 'draper']"
1337,1400,hp 82 cyan inkjet cartridge ch566a,printers,hp,hp ch566a,29.88,"{'title': 'hp 82 cyan inkjet cartridge ch566a', 'category': 'printers', 'brand': 'hp', 'modelno': 'hp ch566a', 'price': 29.88}","['monitors', 'stationery & office machinery', 'printers', 'desktop computers', 'computers']","['ibm', 'pny', 'lexmark', 'xerox', 'hp']"
2242,2373,magellan triton carrying case for 200 300 400 500,gps,magellan,930-0023-001,18.88,"{'title': 'magellan triton carrying case for 200\xa0300\xa0400\xa0500', 'category': 'gps', 'brand': 'magellan', 'modelno': '930-0023-001', 'price': 18.88}","['fish finder', 'handheld gps', 'gps', 'computers', 'stationery & office machinery']","['garmin', 'zoom', 'tomtom', 'rolodex', 'magellan']"
1493,1560,pc treasures wireless optical mouse 2.4 ghz purple,mice,pc treasures,07227,17.82,"{'title': 'pc treasures wireless optical mouse 2.4 ghz purple', 'category': 'mice', 'brand': 'pc treasures', 'modelno': '07227', 'price': 17.82}","['fish finder', 'mice', 'computers', 'desktop computers', 'software']","['encore software', 'encore', 'pc treasures', 'microsoft', 'wincraft']"
1392,1457,avery metal rim key tags card stock metal 1-1 4 diameter 50 pack,accessories apparel,avery,,7.42,"{'title': 'avery metal rim key tags card stock metal 1-1 4 diameter 50 pack', 'category': 'accessories apparel', 'brand': 'avery', 'price': 7.42}","['mp3 accessories', 'stationery & office machinery', 'electronics - general', 'accessories apparel', 'handbags']","['generic', 'redi-tag corporation', 'sharpie', 'avery', 'avery personal creations']"
443,456,dreamgear charge and sync cable for ipod iphone ipad purple,mp3 accessories,dreamgear,isound-1634,19.88,"{'title': 'dreamgear charge and sync cable for ipod iphone ipad purple', 'category': 'mp3 accessories', 'brand': 'dreamgear', 'modelno': 'isound-1634', 'price': 19.88}","['mp3 accessories', 'portable audio', 'mp3', 'accessories apparel', 'dvd accessories']","['dreamgear', 'cocoon innovations', 'discgear', 'jawbone', 'guardian']"
1775,1903,microsoft laptop roller bag destination,computers,microsoft,39203,102.88,"{'title': 'microsoft laptop roller bag destination', 'category': 'computers', 'brand': 'microsoft', 'modelno': '39203', 'price': 102.88}","['mice', 'laptop computers', 'desktop computers', 'computers', 'software']","['msi', 'avanquest', 'microsoft', 'office star', 'avid technology']"
7,7,visioneer rw120-wu roadwarrior sheetfed scanner,electronics - general,visioneer,rw120-wu,199.98,"{'title': 'visioneer rw120-wu roadwarrior sheetfed scanner', 'category': 'electronics - general', 'brand': 'visioneer', 'modelno': 'rw120-wu', 'price': 199.98}","['mice', 'automotive - general', 'printers', 'monitors', 'electronics - general']","['xerox', 'visual land', 'viewsonic', 'visiontek', 'visioneer']"
695,718,motorola thrill me purple eh25 stereo headset,electronics - general,motorola,89273n,24.88,"{'title': 'motorola thrill me purple eh25 stereo headset', 'category': 'electronics - general', 'brand': 'motorola', 'modelno': '89273n', 'price': 24.88}","['electronics - general', 'post-paid cellphones', 'phones', 'prepaid wireless phones', 'laptop computers']","['nokia', 'motorola', 'htc', 'plantronics', 'blackberry']"
10,10,lacie formoa 15 macbook carrying case black,electronics - general,lacie,130935,15.0,"{'title': 'lacie formoa 15 macbook carrying case black', 'category': 'electronics - general', 'brand': 'lacie', 'modelno': '130935', 'price': 15.0}","['photography - general', 'handbags', 'mp3 accessories', 'automotive - general', 'electronics - general']","['maccase', 'ilive', 'macsense', 'lacie', 'apple']"
2328,2460,bic z4 needle point roller pen 0.5 mm blue 1-dozen,stationery & office machinery,bic,z4n11-blu,13.49,"{'title': 'bic z4 needle point roller pen 0.5 mm blue 1-dozen', 'category': 'stationery & office machinery', 'brand': 'bic', 'modelno': 'z4n11-blu', 'price': 13.49}","['handbags', 'stationery & office machinery', 'monitors', 'computers', 'printers']","['generic', 'post-it', 'coby', 'bic', 'scotch']"
2389,2522,v7 m30p20-7n standard ps 2 optical mouse,mice,v7,m30p20-7n,6.84,"{'title': 'v7 m30p20-7n standard ps 2 optical mouse', 'category': 'mice', 'brand': 'v7', 'modelno': 'm30p20-7n', 'price': 6.84}","['mice', 'camcorders', 'electronics - general', 'monitors', 'software']","['v7', 'rayovac', 'viewsonic', 'vivitar', 'wincraft']"
898,934,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,"{'title': 'evga geforce 210 512mb ddr3 pci express graphics card', 'category': 'electronics - general', 'brand': 'evga', 'modelno': '512p31310lr', 'price': 32.88}","['toys - general', 'electronics - general', 'automotive - general', 'monitors', 'printers']","['general electric', 'vtech', 'rayovac', 'evga', 'vantec']"
840,873,samsung clp-w300a waste toner box,printers,samsung,clp-w300a,15.84,"{'title': 'samsung clp-w300a waste toner box', 'category': 'printers', 'brand': 'samsung', 'modelno': 'clp-w300a', 'price': 15.84}","['electronics - general', 'printers', 'computers', 'stationery & office machinery', 'monitors']","['epson', 'dell', 'ibm', 'samsung', 'asus']"
117,118,house of doolittle express track daily appointment book monthly planner 5 x 8 black 2012,stationery & office machinery,house of doolittle,,15.19,"{'title': 'house of doolittle express track daily appointment book monthly planner 5 x 8 black 2012', 'category': 'stationery & office machinery', 'brand': 'house of doolittle', 'price': 15.19}","['beverages', 'stationery & office machinery', 'computers', 'toys - general', 'portable audio']","['encore', 'disney', 'house of doolittle', 'simplism', 'topics ent']"
1647,1760,tops docket gold spiral steno book gregg rule 6 white 100 sheets,stationery & office machinery,tops business forms,99708,5.77,"{'title': 'tops docket gold spiral steno book gregg rule 6 white 100 sheets', 'category': 'stationery & office machinery', 'brand': 'tops business forms', 'modelno': '99708', 'price': 5.77}","['stationery & office machinery', 'computers', 'television', 'monitors', 'storage']","['tops business forms', 'generic', 'post-it', 'avery', 'pc pitstop']"
341,344,avery 750pk high-visibility laser labels pastel blue,stationery & office machinery,avery,5980,14.94,"{'title': 'avery 750pk high-visibility laser labels pastel blue', 'category': 'stationery & office machinery', 'brand': 'avery', 'modelno': '5980', 'price': 14.94}","['accessories apparel', 'art & craft supplies', 'handbags', 'printers', 'stationery & office machinery']","['generic', 'sharpie', 'lexmark', 'avery', 'avery personal creations']"
2054,2184,three position powermat with powercube,electronics - general,powermat,pmm-3p-b1,79.54,"{'title': 'three position powermat with powercube', 'category': 'electronics - general', 'brand': 'powermat', 'modelno': 'pmm-3p-b1', 'price': 79.54}","['personal care', 'electronics - general', 'memory', 'portable audio', 'mice']","['power mate', 'penpower', '3m', 'powermat', 'cyberpower']"
1988,2118,antec tricool 92mm double ball bearing case fan,electronics - general,antec,tricool 92mm dbb,8.25,"{'title': 'antec tricool 92mm double ball bearing case fan', 'category': 'electronics - general', 'brand': 'antec', 'modelno': 'tricool 92mm dbb', 'price': 8.25}","['electronics - general', 'portable audio', 'automotive - general', 'car stereos', 'computers']","['dane-elec', 'antec', 'thermaltake', 'aiptek', 'solidtek']"
425,437,atlantic drawbridge multimedia storage unit black wood,furniture,atlantic,3793-5622,41.89,"{'title': 'atlantic drawbridge multimedia storage unit black wood', 'category': 'furniture', 'brand': 'atlantic', 'modelno': '3793-5622', 'price': 41.89}","['fishing and boating', 'tv accessories', 'garden - general', 'handbags', 'furniture']","['middle atlantic', 'accell', 'atlantic', 'oxford', 'generic']"
1168,1218,v7 8gb sd card secure digital high capacity 8 gb memory card,usb drives,v7,vasdh8gcl4r-1n,10.26,"{'title': 'v7 8gb sd card secure digital high capacity 8 gb memory card', 'category': 'usb drives', 'brand': 'v7', 'modelno': 'vasdh8gcl4r-1n', 'price': 10.26}","['usb drives', 'hard drives', 'mp3', 'camcorders', 'digital cameras']","['ep memory', 'pny', 'vivitar', 'v7', 'sandisk']"
