,ltable_id,rtable_id,l_entity,r_entity,label
2093,648,842,"{
  ""title"": ""SanDisk 256 GB CF Extreme Pro 160MB/s - SDCFXPS-256G-X46"",
  ""category"": ""Memory Cards"",
  ""subcategory"": ""Compact Flash Cards"",
  ""brand"": ""SanDisk"",
  ""modelno"": ""SDCFXPS-256G-X46"",
  ""sku"": ""SDCFXPS-256G-X46"",
  ""key_features"": [""160MB/s read speed"", ""256 GB capacity"", ""UDMA 7 support""]
}
","{'title': 'Kingston - flash memory card 32 GB SDHC UHS-I', 'category': 'Electronics', 'subcategory': 'Memory & Storage', 'brand': 'Kingston', 'modelno': 'SDA3/32GB', 'sku': 'SDA3/32GB-GN6NN', 'key_features': ['UHS-I', 'Up to 45 MB/s read', 'Up to 35 MB/s write', 'VPG-10', 'Full HD video support']}",0
2094,1059,1059,"{
  ""title"": ""\""GoPro HERO5 Black 4K Camera\""@en Camera - CHDHX-501""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""GoPro"",
  ""modelno"": ""CHDHX-501"",
  ""sku"": ""GPH5B4K"",
  ""key_features"": [""4K video recording"", ""Wi-Fi and Bluetooth connectivity"", ""Touch screen display""]
}
","{
  ""title"": ""GoPro HERO5 Black + micro SDHC 32 GB"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""GoPro"",
  ""modelno"": ""HERO5 Black"",
  ""sku"": ""GoPro HERO5 Black"",
  ""key_features"": [""4K video recording"", ""Wi-Fi and Bluetooth connectivity"", ""Touch screen display"", ""Waterproof up to 33ft""]
}
",1
2095,464,13,"{
  ""title"": ""\""Canon BG-E21 Battery Grip voor EOS 6D mark II - Prijzen \""@NL Tweakers\""@NL"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""BG-E21"",
  ""sku"": ""BG-E21-6D-II"",
  ""key_features"": [""Battery compatibility"", ""Grip design"", ""Improved handling""]
}
","{
  ""title"": ""\""Canon BG-E11 Battery Grip (for 5D MKIII, 5DS, 5DSR)\""@en 5DSR) | Digital SLR Camera Aden ""@en 5DS Cameras Toronto Canada Store "" Canon MKIII"",
  ""category"": ""Digital SLR Cameras"",
  ""subcategory"": ""Battery Grips"",
  ""brand"": ""Canon"",
  ""modelno"": ""BG-E11"",
  ""sku"": null,
  ""key_features"": [""Compatibility with 5D MKIII, 5DS, and 5DSR"", ""Improved ergonomics"", ""Additional battery capacity""]
}
",0
2096,988,842,"{'title': '""Kingston 128GB SDXC Flash Memory Card, Class 3""@en Card 3 (SDA3/128GB)""@en', 'category': 'Electronics', 'subcategory': 'Memory Cards', 'brand': 'Kingston', 'modelno': 'SDXC Flash Memory Card', 'sku': 'SDA3/128GB', 'key_features': ['128GB Capacity', 'Class 3', 'SDXC Support']}","{
  ""title"": ""\""Kingston - flash memory card 32 GB SDHC UHS-I\"" \"" Kingston UHS-I SDA3/32GB Flash Memory Cards CDWG.com\"""",
  ""category"": ""Electronics"",
  ""subcategory"": ""Memory & Storage"",
  ""brand"": ""Kingston"",
  ""modelno"": ""SDA3/32GB"",
  ""sku"": ""SDA3/32GB"",
  ""key_features"": [""32GB capacity"", ""UHS-I"", ""SDHC"", ""Kingston"", ""CDWG.com""]
}
",0
2097,1353,1353,"{'title': '""Canon FS200 Flash Memory Camcorder with 37x Optical Zoom (Sunrise Red)""@en Red) - Fumfie.com""@en', 'category': 'Electronics', 'subcategory': 'Cameras & Camcorders', 'brand': 'Canon', 'modelno': 'FS200', 'sku': 'Sunrise Red', 'key_features': ['37x Optical Zoom', 'Flash Memory', 'HD Recording']}","{
  ""title"": ""\""Canon FS200 Flash Memory Camcorder - 680 KP 37 x optical zoom Evening blue\""@en blue Fumfie.com\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""680 KP"",
  ""sku"": ""FS200"",
  ""key_features"": [""Flash Memory"", ""37x Optical Zoom"", ""HD Recording"", ""Evening Blue Color""]
}
",1
2098,962,410,"{'title': 'GoPro HD Cameras ACHOM-001: Headstrap Mount With Quick Clip | JEGS', 'category': 'Electronics', 'subcategory': 'Cameras & Optics', 'brand': 'GoPro', 'modelno': 'ACHOM-001', 'sku': 'GOACHOM001', 'key_features': ['Headstrap Mount', 'Quick Clip', 'Action Camera Accessory']}","{
  ""title"": ""\""GoPro Jaws Flexible Clamp Action Camera Mount\""@en Mount LN53797 - ACMPM-001 | SCAN UK""@en"",
  ""category"": ""Sports & Outdoors"",
  ""subcategory"": ""Action Cameras"",
  ""brand"": ""GoPro"",
  ""modelno"": ""LN53797"",
  ""sku"": ""ACMPM-001"",
  ""key_features"": [""Flexible clamp design"", ""Universal camera compatibility"", ""Secure grip""]
}
",0
2099,1045,850,"{
  ""title"": ""Fujifilm Instax Mini 8 Deal- Black Camera, 3 Packs of Film and Bag"",
  ""category"": ""Cameras"",
  ""subcategory"": ""Instant Cameras"",
  ""brand"": ""Fujifilm"",
  ""modelno"": ""Instax Mini 8"",
  ""sku"": ""Black Camera, 3 Packs of Film and Bag"",
  ""key_features"": [""Instant Film"", ""3-in-1 Package"", ""Compact Design""]
}
","{'title': 'Veho VCC-004 MUVI Atom No Proof Glory Body Camera/Action Camcorder Bundle', 'category': 'Cameras', 'subcategory': 'Action Cameras', 'brand': 'Veho', 'modelno': 'VCC-004', 'sku': 'MUVI Atom No Proof Glory Bundle', 'key_features': ['Action Camera', 'No Proof Glory Bundle', 'Waterproof Housing']}",0
2100,1281,370,"{'title': 'Sandisk 32GB Extreme Plus SDSDQXN-032G microSDHC Card r60MB/s w40MB/s Limited Stock', 'category': 'Electronics', 'subcategory': 'Memory & Storage', 'brand': 'SanDisk', 'modelno': 'SDSDQXN-032G', 'sku': 'SDSDQXN-032G', 'key_features': ['60MB/s read', '40MB/s write', 'Limited Stock']}","{
  ""title"": ""\""SanDisk SDCFXP-064G-X46 CRY 64GB CompactFlash Card Extreme Pro 90MB/s 600X Retail\"""",
  ""category"": ""Electronics"",
  ""subcategory"": ""Memory & Storage"",
  ""brand"": ""SanDisk"",
  ""modelno"": ""SDCFXP-064G-X46"",
  ""sku"": ""SDCFXP-064G-X46"",
  ""key_features"": [""90MB/s read"", ""600X write"", ""Retail""]
}
",0
2101,255,532,"{
  ""title"": ""\""GoPro HERO3: Black Edition\""@en-US \""Camcorders | EISF\""@en-US"",
  ""category"": ""Camcorders"",
  ""subcategory"": ""EISF"",
  ""brand"": ""GoPro"",
  ""modelno"": ""HERO3: Black Edition"",
  ""sku"": ""SKU_12345"",
  ""key_features"": [""4K Video Recording"", ""Wi-Fi Capability"", ""Waterproof Housing""]
}
","{
  ""title"": ""\""Metabones Canon EF Lens to Sony E Mount T Speed Booster ULTRA 0.71x\"" \"" Metabones 0.71x | WTS Broadcast\"""",
  ""category"": ""Cinematography"",
  ""subcategory"": ""Lens Adapters"",
  ""brand"": ""Metabones"",
  ""modelno"": ""Canon EF Lens to Sony E Mount T Speed Booster ULTRA 0.71x"",
  ""sku"": ""987654"",
  ""key_features"": [""Sony E-Mount Compatibility"", ""0.71x Magnification"", ""Optical Quality""]
}
",0
2102,648,1353,"{'title': '""SanDisk 256 GB CF Extreme Pro 160MB/s - SDCFXPS-256G-X46""', 'category': 'Electronics', 'subcategory': 'Memory & Storage', 'brand': 'SanDisk', 'modelno': 'SDCFXPS-256G-X46', 'sku': '256GB', 'key_features': ['160MB/s read speed', '120MB/s write speed', 'Ultra DMA mode 7', 'MagicGate']}","{
  ""title"": ""\""Canon FS200 Flash Memory Camcorder - 680 KP 37 x optical zoom Evening blue\""@en blue Fumfie.com\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""680 KP"",
  ""sku"": ""FS200"",
  ""key_features"": [""Flash Memory"", ""37x Optical Zoom"", ""HD Recording"", ""Evening Blue Color""]
}
",0
2103,39,927,"{
  ""title"": ""\""Full HD Wireless Day Night Network Camera\""@fi \""DCS-2230L Full Camera | D-Link Finland\""@fi"",
  ""category"": ""Network Cameras"",
  ""subcategory"": ""Wireless Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2230L"",
  ""sku"": ""2230L"",
  ""key_features"": [""Full HD resolution"", ""Wireless connectivity"", ""Day and night monitoring""]
}
","{
  ""title"": ""\""Outdoor HD Wireless Day/Night Cloud Camera""@ro ""DCS-2332L Outdoor Camera | D-Link Romania""@ro"",
  ""category"": ""Home Security"",
  ""subcategory"": ""Outdoor Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2332L"",
  ""sku"": ""OHWDNCCAM"",
  ""key_features"": [""HD resolution"", ""Wireless connectivity"", ""Day/Night functionality"", ""Weather-resistant"", ""Cloud integration""]
}
",0
2104,1248,1251,"{'title': '""Sigma 4.5mm F2.8 EX DC Circular Fisheye HSM (Nikon) - Prijzen ""@NL Tweakers""@NL""', 'category': 'Cameras & Optics', 'subcategory': 'Lenses', 'brand': 'Sigma', 'modelno': '4.5mm F2.8 EX DC Circular Fisheye HSM', 'sku': 'N/A', 'key_features': ['Circular Fisheye', 'HSM', 'Nikon Mount']}","{'title': 'Nikon Nikkor 16mm f/2.8D AF Fisheye Lens', 'category': 'Camera Lenses', 'subcategory': 'Wide Angle Lenses', 'brand': 'Nikon', 'modelno': '16mm f/2.8D AF Fisheye', 'sku': 'Nikon-Nikkor-16mm-f2.8D-AF-Fisheye', 'key_features': ['Autofocus', 'Fisheye', 'Nikon AF', 'Fisheye Lens']}",0
2105,578,578,"{
  ""title"": ""\""Canon VIXIA HF M500 (HFM500) Flash Memory Camcorder\""@en Camcorder - Fumfie.com""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""HFM500"",
  ""sku"": ""VIXIA\_HF\_M500"",
  ""key_features"": [""1080p Full HD recording"", ""3.28MP CMOS sensor"", ""10x optical zoom"", ""3.0\"" LCD touch panel""]
}
","{
  ""title"": ""\""Videocámara CANON HFM-500\""@es"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""HFM-500"",
  ""sku"": """",
  ""key_features"": [""4K recording"", ""3.2-inch LCD touch screen"", ""Dual Pixel CMOS AF""]
}
",1
2106,1279,1279,"{
  ""title"": ""\""GoPro HDMI Cable\""@en \"" GoPro | Unique Photo \""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Accessories"",
  ""brand"": ""GoPro"",
  ""modelno"": ""HDMI Cable"",
  ""sku"": ""GOPR-HDMI-CBL"",
  ""key_features"": [""High-quality construction"", ""Compatibility with GoPro cameras"", ""Easy to use""]
}
","{'title': 'GoPro HERO3 HDMI-Micro HDMI Cable - AHDMC-301', 'category': 'Cameras & Optics', 'subcategory': 'Cables & Accessories', 'brand': 'Go Pro', 'modelno': 'AHDMC-301', 'sku': 'TillbehÃ¶r Videokameror Elektronik och orientering at Barrabes.com', 'key_features': ['High-definition', 'Micro HDMI connector', 'Durable construction']}",1
2107,322,322,"""SanDisk Extreme Pro 160MB/sec Compact Flash Card 64GB"" -","""SDCFXPS-064G-X46""@en ""SDCFXPS-064G-X46-NR | NETRAMï¿½""@en",1
2108,1032,1381,"{'title': 'CÃ¡mara Vigilance Full HD Outdoor PoE Mini Bullet', 'category': 'Security', 'subcategory': 'Cameras', 'brand': 'D-Link', 'modelno': 'DCS-4703E', 'sku': 'Mini Bullet', 'key_features': ['Full HD resolution', 'Outdoor', 'PoE', 'Mini Bullet design']}","{
  ""title"": ""Netgear VMA1100-10000S vma110010000s Arlo Table Ceiling Wall Mnt For Wire-Free Hd Sec Camera""@en Camera.""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Security Cameras"",
  ""brand"": ""Netgear"",
  ""modelno"": ""VMA1100-10000S"",
  ""sku"": ""Arlo Table Ceiling Wall Mnt"",
  ""key_features"": [""Wire-free"", ""HD resolution"", ""Weatherproof"", ""Night vision"", ""Easy installation""]
}
",0
2109,129,660,"{'title': 'Fujifilm Instax Mini 8 Deal- Pink Camera, 3 Packs of Film and Bag', 'category': 'Cameras', 'subcategory': 'Instant Cameras', 'brand': 'Fujifilm', 'modelno': 'Instax Mini 8', 'sku': 'Pink Camera, 3 Packs of Film and Bag', 'key_features': ['Instant Photography', 'Portable Design', 'Easy to Use']}","{
  ""title"": ""\""Veho VCC-004 MUVI Atom No Proof Glory Body Camera/Action Camcorder Bundle\""@en \""Cameras | Unique Photo ""@en"",
  ""category"": ""Cameras"",
  ""subcategory"": ""Action Cameras"",
  ""brand"": ""Veho"",
  ""modelno"": ""VCC-004"",
  ""sku"": ""MUVI Atom"",
  ""key_features"": [""No Proof Glory"", ""Body Camera"", ""Action Camcorder Bundle""]
}
",0
2110,621,1114,"{'title': '""Manfrotto X-PRO 3-Way Head - tripod head"" "" Manfrotto head MHXPRO-3W Tripods CDWG.com""', 'category': 'Photography', 'subcategory': 'Tripods & Heads', 'brand': 'Manfrotto', 'modelno': 'MHXPRO-3W', 'sku': 'CDWG.com', 'key_features': ['3-Way Head', 'Q2 Quick Release']}","{
  ""title"": ""\"" Manfrotto MK190XPRO3-BHQ2 Aluminum 3 Section Tripod Kit w/ Ball Head \""@en - Optics4Birding"",
  ""category"": ""Photography"",
  ""subcategory"": ""Tripods"",
  ""brand"": ""Manfrotto"",
  ""modelno"": ""MK190XPRO3-BHQ2"",
  ""sku"": ""MK190XPRO3-BHQ2"",
  ""key_features"": [""Aluminum construction"", ""3-section legs"", ""Ball head"", ""Quick release plate""]
}
",0
2111,39,39,"{
  ""title"": ""\""Full HD Wireless Day Night Network Camera\""@fi \""DCS-2230L Full Camera | D-Link Finland\""@fi"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2230L"",
  ""sku"": ""2230L"",
  ""key_features"": [""Wireless"", ""Day Night"", ""Full HD"", ""Network Camera""]
}
","{
  ""title"": ""\""PROFESSIONAL IP CAMERA FULL HD CLOUD WIRELESS\""@es WIRELESS - Black Friday 2017 ""@es"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Security & Surveillance"",
  ""brand"": ""Professional"",
  ""modelno"": ""FHD-CAM-WL-CLOUD"",
  ""sku"": ""PBC-IPCAM-002"",
  ""key_features"": [""Full HD resolution"", ""Cloud connectivity"", ""Wireless connectivity"", ""Motion detection""]
}
",1
2112,39,299,"{'title': 'DCS-2230L Full Camera', 'category': 'Security', 'subcategory': 'Surveillance Cameras', 'brand': 'D-Link', 'modelno': 'DCS-2230L', 'sku': '123456789', 'key_features': ['Wireless', 'Day Night', 'Full HD', 'Network Camera']}","{'title': 'Outdoor HD Wireless Day/Night Cloud Camera', 'category': 'Security Cameras', 'subcategory': 'Outdoor Cameras', 'brand': 'D-Link', 'modelno': 'DCS-2332L', 'sku': 'Outdoor Camera', 'key_features': ['Weatherproof Housing', 'HD Resolution', 'Cloud Storage Support']}",0
2113,223,1013,"{
  ""title"": ""\""Canon EOS Rebel T3 Digital SLR Camera with EF-S 18-55mm f/3.5-5.6 IS Lens (discontinued by manufacturer)\"" \""Digital Cameras | Ultimate Shop\"""",
  ""category"": ""Digital Cameras"",
  ""subcategory"": ""DSLR Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""EOS Rebel T3"",
  ""sku"": ""18-55mm f/3.5-5.6 IS Lens"",
  ""key_features"": [""18.0 Megapixel CMOS Sensor"", ""HD Video Recording"", ""9-Point Autofocus System""]
}
","{'title': '""Canon EF 85mm F1.8 USM""@en Aden Camera "" Canon USM | Digital SLR Cameras Toronto Canada Store@', 'category': 'Electronics', 'subcategory': 'Cameras', 'brand': 'Canon', 'modelno': 'EF 85mm F1.8 USM', 'sku': None, 'key_features': ['Fast aperture', 'Portrait photography', 'Smooth bokeh']}",0
2114,583,1059,"{'title': 'GoPro Composite Cable', 'category': 'Cables and Wires', 'subcategory': 'Action Camera Accessories', 'brand': 'GoPro', 'modelno': 'Composite Cable', 'sku': 'GPC-123', 'key_features': ['High-quality construction', 'Durable material', 'Compatibility with GoPro cameras']}","{'title': 'GoPro HERO5 Black + micro SDHC 32 GB', 'category': 'Cameras & Optics', 'subcategory': 'Action Cameras', 'brand': 'GoPro', 'modelno': 'CHDHX-32G-GN', 'sku': 'GOPR5BLAK32G', 'key_features': ['4K Video Recording', 'Wi-Fi & Bluetooth', 'Waterproof']}",0
2115,1034,1034,"{
  ""title"": ""\""HD Wireless Cloud Camera\""@bg \""DCS-2132L HD Camera | D-Link Bulgaria\""@bg"",
  ""category"": ""Wireless Cameras"",
  ""subcategory"": ""Indoor Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2132L"",
  ""sku"": ""2132L"",
  ""key_features"": [""HD resolution"", ""Wi-Fi connectivity"", ""Cloud storage""]
}
","{
  ""title"": ""\""HD Wireless Cloud Camera""@fi ""DCS-2132L HD Camera | D-Link Finland""@fi"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2132L"",
  ""sku"": ""HD-Wireless-Cloud-Camera"",
  ""key_features"": [""HD resolution"", ""Wireless connectivity"", ""Cloud storage""]
}
",1
2116,343,1370,"{
  ""title"": ""\""Manfrotto 502 Video Head MVH502AH\"" \""Camera & Photo Accessories - Page 341 | All Tech Toys\"""",
  ""category"": ""Camera & Photo Accessories"",
  ""subcategory"": ""Video Heads"",
  ""brand"": ""Manfrotto"",
  ""modelno"": ""MVH502AH"",
  ""sku"": ""MVH502AH"",
  ""key_features"": [""Professional video head"", ""Fluidity drag system"", ""3/8"" threaded attachment""]
}
","{
  ""title"": ""\""Manfrotto X-PRO 3-Way Head - tripod head\"" \"" Manfrotto head MHXPRO-3W Tripods CDWG.com\"""",
  ""category"": ""Tripods"",
  ""subcategory"": ""3-Way Heads"",
  ""brand"": ""Manfrotto"",
  ""modelno"": ""MHXPRO-3W"",
  ""sku"": ""MHXPRO-3W"",
  ""key_features"": [""3-Way Head"", ""Tripod Compatibility"", ""Adjustable Pan and Tilt""]
}
",0
2117,532,677,"{
  ""title"": ""\""Metabones Canon EF to Emount T Speed Booster ULTRA 0.71x\""@en 0.71x LN78442 - MB_SPEF-E-BT2 | SCAN UK\""@en"",
  ""category"": ""Photography"",
  ""subcategory"": ""Lenses"",
  ""brand"": ""Metabones"",
  ""modelno"": ""LN78442"",
  ""sku"": ""MB_SPEF-E-BT2"",
  ""key_features"": [""0.71x Lens Speed Booster"", ""Canon EF to Emount T Mount"", ""Ultra Series""]
}
","{
  ""title"": ""\""Canon EF 70-200mm F4 L USM""@en Aden Camera ""@en "" Canon USM | Digital SLR Toronto Canada Store Cameras"",
  ""category"": ""Photography"",
  ""subcategory"": ""Lenses"",
  ""brand"": ""Canon"",
  ""modelno"": ""EF 70-200mm F4 L USM"",
  ""sku"": ""Canon USM"",
  ""key_features"": [""70-200mm"", ""F4"", ""L USM""]
}
",0
2118,551,1194,"{
  ""title"": ""\""Sony HDR-CX110 HD Handycam Camcorder (Black)\""@en (Black) - Fumfie.com""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Camcorders"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX110"",
  ""sku"": ""Black"",
  ""key_features"": [""1080p Full HD recording"", ""3.0-inch LCD display"", ""Optical SteadyShot image stabilization""]
}
","{
  ""title"": ""\""Sony Alpha a7 / ILCE7 Mirrorless Digital Camera""@en Camera - Fumfie.com""@en"",
  ""category"": ""Digital Cameras"",
  ""subcategory"": ""Mirrorless"",
  ""brand"": ""Sony"",
  ""modelno"": ""ILCE7"",
  ""sku"": ""a7"",
  ""key_features"": [""35mm full-frame sensor"", ""4K video recording"", ""Fast autofocus""]
}
",0
2119,37,827,"{
  ""title"": ""SanDisk Extreme 64GB Compact Flash Card @en - Optics4Birding"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Memory Cards"",
  ""brand"": ""SanDisk"",
  ""modelno"": ""Extreme 64GB"",
  ""sku"": ""CFX64GA1TA200"",
  ""key_features"": [""High speed"", ""Durability"", ""Reliability""]
}
","{
  ""title"": ""SanDisk 32GB Extreme CompactFlash Memory Card @en SDCFXS032GA46 - Filmtools""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Memory Cards"",
  ""brand"": ""SanDisk"",
  ""modelno"": ""SDCFXS032GA46"",
  ""sku"": ""SDCFXS032GA46"",
  ""key_features"": [""High speed"", ""Durability"", ""Reliability""]
}
",0
2120,1273,551,"{'title': 'Chromo 216 LED CI-216 Dimmable Ultra High Power Panel / Camcorder Video Digital SLR Camera Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Cameras', 'category': 'Cameras & Optics', 'subcategory': 'Camera Accessories', 'brand': 'Chromo', 'modelno': 'CI-216', 'sku': 'CHRO-CI216', 'key_features': ['Dimmable', 'Ultra High Power', 'Compatible with Canon, Nikon, Pentax, Panasonic, SONY, Samsung, and Olympus Cameras']}","{
  ""title"": ""\""Sony HDR-CX110 HD Handycam Camcorder (Blue)\""@en (Blue) - Fumfie.com\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Camcorders"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX110"",
  ""sku"": null,
  ""key_features"": [""Full HD Recording"", ""Optical SteadyShot"", ""3.0-inch LCD""]
}
",0
2121,998,1270,"{
  ""title"": ""\""Arlo Smart Security 2 HD Camera System, Indoor/Outdoor (VMS3230)\"" (VMS3230) - VMS3230-100NAS Physical & IP Cameras CDW.com \"" Arlo System\"""",
  ""category"": ""Security"",
  ""subcategory"": ""Surveillance Cameras"",
  ""brand"": ""Arlo"",
  ""modelno"": ""VMS3230"",
  ""sku"": ""VMS3230-100NAS"",
  ""key_features"": [""HD resolution"", ""Indoor/outdoor"", ""Wireless"", ""Night vision""]
}
","{
  ""title"": ""\""Arlo Wire-Free Security System with 3 HD Cameras\""@en \""Arlo Cameras : VMS3330-100NAS \""@en"",
  ""category"": ""Security Systems"",
  ""subcategory"": ""Wire-Free Cameras"",
  ""brand"": ""Arlo"",
  ""modelno"": ""VMS3330-100NAS"",
  ""sku"": ""VMC3030-100"",
  ""key_features"": [""3 HD Cameras"", ""Wire-Free"", ""Weatherproof"", ""Night Vision""]
}
",0
