,0,1,text
2003,25,6972,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp ce278a black laserjet print cartridge', 'category': 'printers', 'brand': 'hp', 'modelno': 'hp ce278a', 'price': 69.84}

Entity 2:{'title': 'hp q6511a laserjet 11a black print cartridge in retail packaging', 'category': 'laser printer toner', 'brand': 'hp', 'modelno': 'q6511a', 'price': ''}"
2004,88,17120,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'balt wheasel easel adjustable melamine dry erase board white', 'category': 'stationery & office machinery', 'brand': 'balt', 'modelno': '33250', 'price': 239.88}

Entity 2:{'title': 'new-hon p3265rns - metro classic right pedestal workstation desk 66w x 30d mahogany charcoal - honp3265rns', 'category': 'laminating supplies', 'brand': 'hon', 'modelno': '', 'price': 884.0}"
2005,1850,1342,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera 7653 compatible ink 8000 page-yield red', 'category': 'printers', 'brand': 'innovera', 'modelno': '7653', 'price': 54.1}

Entity 2:{'title': 'hp 95 tri-color ink cartridge', 'category': 'inkjet printer ink', 'brand': 'hp', 'modelno': 'c8766wn # 140', 'price': 24.99}"
2006,547,10760,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim 96438 2gb store n go usb 2.0 flash drive', 'category': 'usb drives', 'brand': 'verbatim', 'modelno': '96438', 'price': 14.84}

Entity 2:{'title': 'lexmark x644e x646e return program print cartridge', 'category': 'inkjet printer ink', 'brand': 'lexmark', 'modelno': 'x644a11a', 'price': 205.14}"
2007,2461,13244,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'filemate imagine series k2010 usb standard keyboard', 'category': 'computers', 'brand': '', 'modelno': '', 'price': 15.12}

Entity 2:{'title': 'wintec filemate imagine series k2010 usb standard keyboard - light green 3fmnk2010ugn-r', 'category': 'keyboards', 'brand': 'wintec', 'modelno': '3fmnk2010ugn-r', 'price': 15.99}"
2008,547,9942,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim 96438 2gb store n go usb 2.0 flash drive', 'category': 'usb drives', 'brand': 'verbatim', 'modelno': '96438', 'price': 14.84}

Entity 2:{'title': '32gb diskgo secure flash drive usb 2.0', 'category': '', 'brand': 'edge', 'modelno': 'edgdm-214982-pe', 'price': 51.32}"
2009,148,11428,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'xerox 108r00579 transfer roller', 'category': 'printers', 'brand': 'xerox', 'modelno': '108r00579', 'price': 199.88}

Entity 2:{'title': 'startech.com 6 feet usb to db25 parallel printer adapter cable - m f icusb1284d25', 'category': 'connectors adapters', 'brand': 'startech', 'modelno': 'icusb1284d25', 'price': 14.25}"
2010,148,811,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'xerox 108r00579 transfer roller', 'category': 'printers', 'brand': 'xerox', 'modelno': '108r00579', 'price': 199.88}

Entity 2:{'title': 'new-m4640 compatible remanufactured high-yield ink case pack 1 - 513508', 'category': 'computer accessories', 'brand': 'innovera', 'modelno': '', 'price': 43.99}"
2011,1242,1607,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'gear head 2.4 ghz wireless optical nano mouse black', 'category': 'mice', 'brand': 'gear head', 'modelno': 'mp2800blk', 'price': 15.82}

Entity 2:{'title': 'xantech 283tpd designer twin plug blink emitter', 'category': 'accessories supplies', 'brand': 'xantech', 'modelno': '283tpd', 'price': 13.64}"
2012,346,15321,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'belkin pro series 6 usb 2.0 5-pin min-b cable', 'category': 'electronics - general', 'brand': 'belkin', 'modelno': 'f3u138-06', 'price': 6.07}

Entity 2:{'title': 'tripp lite u326-006 usb 3.0 super speed 5gbps a to micro b device cable 6 feet blue', 'category': 'usb cables', 'brand': 'tripp lite', 'modelno': 'u326-006', 'price': 9.59}"
2013,1334,2593,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon cli-226 black ink tank', 'category': 'printers', 'brand': 'canon', 'modelno': '', 'price': 0.0}

Entity 2:{'title': 'case logic dcb-309 slr camera backpack black', 'category': 'cases bags', 'brand': 'case logic', 'modelno': 'dcb-309', 'price': 53.58}"
2014,1481,16118,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'penpower chinese expert', 'category': 'electronics - general', 'brand': 'penpower', 'modelno': 'swlea0010', 'price': 104.88}

Entity 2:{'title': 'penpower chinese expert pen scanner edition', 'category': 'scanner accessories', 'brand': 'penpower', 'modelno': 'penpower chinese expert', 'price': 210.39}"
2015,775,21325,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'action sport drives 4gb santa cruz usb skate drive rob eyes', 'category': 'usb drives', 'brand': 'ep memory', 'modelno': 'sc-skatere/4g', 'price': 10.84}

Entity 2:{'title': 'lexar jumpdrive firefly 2 gb usb 2.0 flash drive ljdff2gbasbna black', 'category': 'computer accessories', 'brand': 'lexar', 'modelno': 'ljdff2gbasbna', 'price': 7.99}"
2016,2297,14691,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '73171', 'price': 167.99}

Entity 2:{'title': 'da-lite manual 92 diagonal hdtv format home theater wall screen with video spectra 1.5 fabric', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '', 'price': 254.95}"
2017,1481,19272,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'penpower chinese expert', 'category': 'electronics - general', 'brand': 'penpower', 'modelno': 'swlea0010', 'price': 104.88}

Entity 2:{'title': 'motorola vehicle power adapter micro-usb rapid rate charger', 'category': 'car chargers', 'brand': 'motorola', 'modelno': 'pvn1616', 'price': 4.28}"
2018,719,17488,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp q6511a hp 11a toner 6000 page-yield black', 'category': 'printers', 'brand': 'hp', 'modelno': 'q6511a', 'price': 191.03}

Entity 2:{'title': 'new-7653 compatible ink 8000 page-yield red case pack 1 - 513443', 'category': 'computer accessories', 'brand': 'innovera', 'modelno': '', 'price': 97.3}"
2019,1508,2867,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon cli-226 cyan ink tank', 'category': 'printers', 'brand': 'canon', 'modelno': '4547b001', 'price': 13.97}

Entity 2:{'title': 'kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': '', 'price': 104.95}"
2020,2297,4784,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '73171', 'price': 167.99}

Entity 2:{'title': 'kodak easyshare m552 14 mp digital camera with 5x optical zoom and 2.7-inch lcd - dark pink new model', 'category': 'point shoot digital cameras', 'brand': 'kodak', 'modelno': '1942390', 'price': ''}"
2021,1870,2465,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kensington pro fit mobile wireless mouse with nano receiver black k72366us', 'category': 'mice', 'brand': 'kensington', 'modelno': '', 'price': 23.88}

Entity 2:{'title': '2.4 ghz wireless optical nano mouse black', 'category': 'mice', 'brand': 'gear head', 'modelno': 'mp2800blk', 'price': 11.99}"
2022,101,4499,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'case logic slr camera backpack', 'category': 'mp3 accessories', 'brand': 'case logic', 'modelno': 'dcb-309black', 'price': 79.99}

Entity 2:{'title': 'case logic tbc-303 medium camera camcorder case black', 'category': 'cases bags', 'brand': 'case logic', 'modelno': 'tbc-303black', 'price': 6.99}"
2023,1577,2593,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'foldio p2 leather texture folio case for ipad 2 black', 'category': 'mp3 accessories', 'brand': 'scosche', 'modelno': 'ipd2flbk', 'price': 44.88}

Entity 2:{'title': 'case logic dcb-309 slr camera backpack black', 'category': 'cases bags', 'brand': 'case logic', 'modelno': 'dcb-309', 'price': 53.58}"
2024,1070,17543,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'chicago cubs pink iphone 4 hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4424', 'price': 29.99}

Entity 2:{'title': 'smead 75174 - 5 1 4 inch expansion end tab file pockets with tyvek letter manila 10 box', 'category': '', 'brand': 'smead', 'modelno': '', 'price': ''}"
2025,900,6286,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'ifrogz backbone case for ipad 2 black', 'category': 'mp3 accessories', 'brand': 'ifrogz', 'modelno': 'ipad2bakblk', 'price': 34.99}

Entity 2:{'title': 'georgetown hoyas iphone 4 case black shell', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 18.99}"
2026,1992,20484,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'wintec filemate 4gb sdhc secure digital flash memory card', 'category': 'usb drives', 'brand': 'wintec', 'modelno': '3fmsd4gb-r', 'price': 7.99}

Entity 2:{'title': 'wintec filemate color mini 16 gb usb 2.0 flash drive - black', 'category': 'usb flash drives', 'brand': 'wintec', 'modelno': '3fmsp01u2bk-16g-r', 'price': 25.99}"
2027,2149,13786,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': 'm552pink', 'price': 94.54}

Entity 2:{'title': 'kodak easyshare c913 9.2 mp digital camera with 3xoptical zoom pink', 'category': 'point shoot digital cameras', 'brand': 'kodak', 'modelno': 'c913 pink', 'price': ''}"
2028,1481,8897,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'penpower chinese expert', 'category': 'electronics - general', 'brand': 'penpower', 'modelno': 'swlea0010', 'price': 104.88}

Entity 2:{'title': 'joby gp1-eyen gorillapod flexible tripod yellow', 'category': '', 'brand': 'joby', 'modelno': 'gp1-0yen', 'price': 14.0}"
2029,101,18620,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'case logic slr camera backpack', 'category': 'mp3 accessories', 'brand': 'case logic', 'modelno': 'dcb-309black', 'price': 79.99}

Entity 2:{'title': 'chicago cubs pink iphone 4 hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 23.99}"
2030,1417,17543,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'wilson jones wallet file letter recycled kraft', 'category': 'stationery & office machinery', 'brand': 'wilson jones', 'modelno': '', 'price': 6.09}

Entity 2:{'title': 'smead 75174 - 5 1 4 inch expansion end tab file pockets with tyvek letter manila 10 box', 'category': '', 'brand': 'smead', 'modelno': '', 'price': ''}"
2031,2341,5096,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'green onions supply 10.1 anti-glare screen protector', 'category': 'electronics - general', 'brand': 'green onions supply', 'modelno': 'rt-spfg101w / m', 'price': 22.88}

Entity 2:{'title': 'fellowes writeright static cling screen protector for apple ipad 2 pack', 'category': 'touch screen tablet accessories', 'brand': 'fellowes', 'modelno': '9205701', 'price': 5.95}"
2032,1813,21192,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'xantech 283tpd designer twin plug blink emitter', 'category': 'stereos/audio', 'brand': 'xantech', 'modelno': '283tpd', 'price': 14.88}

Entity 2:{'title': '30 amp stand-alone mpr module', 'category': 'home audio theater', 'brand': 'middle atlantic', 'modelno': '', 'price': 237.99}"
2033,1813,12790,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'xantech 283tpd designer twin plug blink emitter', 'category': 'stereos/audio', 'brand': 'xantech', 'modelno': '283tpd', 'price': 14.88}

Entity 2:{'title': 'da-lite model b with csr high contrast matte white - projection screen - 84 in', 'category': 'home audio theater', 'brand': 'da-lite', 'modelno': 'high contrast matte white', 'price': 214.5}"
2034,1145,11836,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': 'm531 red', 'price': 89.0}

Entity 2:{'title': 'kodak easyshare m552 14 mp digital camera with 5x optical zoom and 2.7-inch lcd - orange new model', 'category': 'point shoot digital cameras', 'brand': 'kodak', 'modelno': '8996464', 'price': 89.0}"
2035,720,4490,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'sunpak 67mm circular polarized filter', 'category': 'camera and camcorder accessories', 'brand': 'sunpak', 'modelno': 'cf-7061 cp', 'price': 18.0}

Entity 2:{'title': 'casio ex-s200pk 14.1 mp digital camera with 4x optical image stabilized zoom with 2.7 inch tft lcd pink', 'category': 'point shoot digital cameras', 'brand': 'casio', 'modelno': 'ex-s200pk', 'price': 139.0}"
2036,2297,19026,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '73171', 'price': 167.99}

Entity 2:{'title': 'iosafe rugged portable - hard drive - 500 gb - external - firewire 800 hi-speed usb superspeed usb - with 5 years data recovery service', 'category': 'surge protectors', 'brand': 'iosafe', 'modelno': 'pa50500u5yr', 'price': 290.49}"
2037,99,2867,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon powershot a3300 is black 16.0 mp digital camera with 5x optical zoom 3.0 lcd 720p video w 50 bonus prints', 'category': 'digital cameras', 'brand': 'canon', 'modelno': '5035b001aa', 'price': 156.54}

Entity 2:{'title': 'kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': '', 'price': 104.95}"
